"Целевая.Цена","Спальни","Ванные","Жилая площадь","Общая площадь","Количество этажей","Вид на воду","Просмотрены ранее","Состояние","Оценка риелтора","Площадь без подвала","Площадь подвала","Год постройки","Год реновации","Широта","Долгота"
"460000","3","3.5","1600","1431","2","0","0","3","8","1240","360","2006","0","47.6865","-122.363"
"615000","3","2.5","1490","1410","2","0","0","3","10","1300","190","2008","0","47.6478","-122.383"
"1070000","5","3.5","3990","9938","2","0","0","3","11","3990","0","2001","0","47.5198","-122.156"
"380000","2","1","700","4836","1","0","0","4","6","700","0","1926","0","47.7139","-122.288"
"242000","3","1.75","1500","7560","1","0","0","3","7","1500","0","1979","0","47.3467","-122.296"
"515000","3","2.5","1800","5001","2","0","0","3","7","1800","0","1996","0","47.7126","-122.231"
"375000","5","1.75","2230","7560","1","0","0","3","7","1230","1000","1959","0","47.5055","-122.26"
"785000","4","2.5","2960","4750","2","0","0","3","9","2960","0","2005","0","47.5544","-121.993"
"515000","5","2.75","2980","4502","2","0","0","3","9","2980","0","2007","0","47.7698","-122.235"
"512000","2","2","1270","3881","1","0","0","4","6","610","660","1926","0","47.6694","-122.298"
"415000","3","2.75","2600","64626","1.5","0","0","3","8","2600","0","2009","0","47.7185","-121.405"
"680000","3","2.5","2060","2551","2","0","0","3","8","1900","160","2001","0","47.5881","-122.165"
"348000","2","1","670","7312","1","0","0","3","5","670","0","1942","0","47.7145","-122.285"
"235000","2","1","870","5000","1","0","0","3","6","870","0","1949","0","47.5186","-122.375"
"435000","3","3","1440","1350","3.5","0","2","3","8","1440","0","2005","0","47.6525","-122.345"
"655000","5","3.25","3690","12353","2","0","0","5","9","3690","0","1977","0","47.7672","-122.292"
"271920","3","2","1410","10248","1","0","0","3","7","1410","0","1985","0","47.3315","-122.265"
"410000","3","2","1320","6000","1.5","0","0","4","7","1320","0","1920","0","47.5752","-122.304"
"376000","3","2.25","1470","9140","2","0","2","3","7","1470","0","1982","0","47.7162","-122.349"
"338000","4","1.5","1790","17925","1","0","0","4","6","1790","0","1951","0","47.7501","-122.302"
"284000","3","2.25","2080","2050","1.5","0","0","3","7","1550","530","2003","0","47.4199","-122.157"
"1800000","5","2.75","2880","20274","1","0","3","4","9","1660","1220","1959","0","47.6267","-122.222"
"540000","6","3","2870","206474","2","0","0","3","7","2330","540","1960","1985","47.401","-122.095"
"570500","2","1","1380","1800","2","0","0","3","7","1080","300","1954","0","47.6416","-122.361"
"275000","1","1","520","4800","1","0","0","3","5","520","0","1930","0","47.5533","-122.363"
"268000","3","1.75","1250","5546","1","0","0","4","7","1250","0","1987","0","47.4725","-122.187"
"344950","3","2","1470","6950","1","0","0","5","6","1470","0","1932","0","47.7619","-122.343"
"2450000","7","4.25","4670","23115","2","0","2","3","11","4670","0","1992","0","47.6183","-122.227"
"240000","3","1","1350","7560","1","0","0","4","7","950","400","1959","0","47.3784","-122.303"
"222000","3","1","990","7520","1","0","0","4","7","990","0","1958","0","47.285","-122.207"
"370000","4","2.75","2310","14745","1","0","0","3","7","1410","900","1993","0","47.377","-122.31"
"385000","3","1.75","1560","5950","1","0","0","4","6","780","780","1944","0","47.719","-122.307"
"344000","4","2.5","2400","4848","2","0","0","3","8","2400","0","2004","0","47.3626","-122.04"
"340000","3","1.75","1720","10710","1","0","0","3","7","860","860","1957","0","47.5092","-122.362"
"520000","3","1.75","2300","35722","1","0","0","3","9","2300","0","1984","0","47.7455","-122.112"
"479950","4","2.25","2570","11070","2","0","0","4","8","2570","0","1966","0","47.4507","-122.152"
"349810","3","1","960","8855","1","0","0","4","7","960","0","1958","0","47.7689","-122.328"
"635000","4","2.5","3080","35430","2","0","0","3","9","3080","0","1997","0","47.6325","-121.97"
"345000","3","1","960","3844","1","0","0","3","7","960","0","1972","0","47.7027","-122.346"
"500000","3","1.5","1330","1265","2","0","0","3","8","1140","190","2008","0","47.5773","-122.409"
"430000","3","2.5","2075","39553","1","0","0","3","7","2075","0","2012","0","47.3601","-122.032"
"367950","4","2.5","3030","9500","2","0","0","3","8","3030","0","1989","0","47.3511","-122.287"
"280000","3","1.75","1480","8165","1","0","0","4","7","1480","0","1985","0","47.3624","-122.079"
"899100","5","2.5","2410","15300","1","0","0","4","8","1400","1010","1975","0","47.5416","-122.231"
"579000","4","1.5","2480","6000","1","0","0","3","8","1520","960","1955","0","47.5233","-122.386"
"346000","3","2","1060","1184","2","0","0","3","7","730","330","2006","0","47.5443","-122.385"
"189000","3","1","1010","7560","1","0","0","3","6","1010","0","1958","0","47.4497","-122.176"
"345000","2","1.5","1800","26615","1","0","0","5","7","1240","560","1987","0","47.302","-122.123"
"495000","5","3","2440","4750","1","0","0","3","9","1450","990","2006","0","47.5485","-122.302"
"306000","2","1","780","13500","1","0","0","4","7","780","0","1946","1989","47.7383","-122.074"
"244000","2","1","1180","10200","1","0","0","4","7","1180","0","1955","0","47.4358","-122.336"
"537000","3","1.75","1550","10050","1","0","0","5","7","1550","0","1957","0","47.6345","-122.123"
"721000","2","1.5","1790","4250","1","0","0","3","7","920","870","1915","2014","47.6367","-122.301"
"599950","4","3.5","3730","15029","2","0","2","3","10","2440","1290","1991","0","47.3804","-122.163"
"580000","3","2.25","1640","8625","1","0","0","3","8","1320","320","1987","0","47.6772","-122.153"
"265000","5","1.75","1580","5292","1","0","0","3","6","980","600","1913","0","47.5677","-122.29"
"711777","4","1.75","2220","6731","1","0","0","4","7","1110","1110","1953","0","47.5691","-122.391"
"740000","4","2.5","3050","8000","2","0","0","3","9","3050","0","2007","0","47.7465","-122.231"
"322500","3","2","1350","14200","1","0","0","3","7","1350","0","1989","0","47.7315","-121.972"
"365000","2","2","1440","15000","1","0","0","3","7","1440","0","1985","0","47.7648","-122.159"
"286000","2","1","1170","6543","1","0","0","3","7","1170","0","1913","0","47.537","-122.385"
"711800","4","2.25","2410","16650","1","0","0","4","8","2410","0","1965","0","47.5706","-122.163"
"795000","4","2.25","2070","13084","1","0","0","4","8","1700","370","1967","0","47.5606","-122.222"
"345000","4","1.5","1540","7168","1","0","0","3","7","1160","380","1964","0","47.455","-122.198"
"250000","3","3","2300","7701","1","0","0","3","7","2300","0","1960","0","47.5102","-122.18"
"535000","4","2.5","2280","65836","2","0","0","3","8","2280","0","2004","0","47.7237","-122.076"
"467000","5","2","2080","4000","1","0","0","4","6","1040","1040","1909","0","47.5858","-122.308"
"865000","4","1.75","1800","4180","2","0","3","4","8","1800","0","1921","0","47.6462","-122.318"
"695000","4","2.75","2660","7389","2","0","0","3","9","2660","0","2002","0","47.5993","-121.977"
"250000","3","2.25","1620","10850","1","0","0","3","7","1620","0","1966","0","47.4437","-122.194"
"400000","2","1","1010","3916","1","0","2","4","6","810","200","1918","0","47.5728","-122.306"
"210500","3","1","1840","10178","1","0","0","3","7","1040","800","1960","0","47.3979","-122.317"
"482500","3","2","1330","6490","1","0","0","4","7","1330","0","1954","0","47.7181","-122.308"
"760000","4","2.5","3580","97574","2","0","0","3","9","3580","0","2004","0","47.3901","-122.071"
"287000","3","2.25","1370","6000","2","0","0","4","7","1370","0","1992","0","47.3484","-122.033"
"427000","5","2.75","2220","4000","1","0","0","3","7","1230","990","1973","0","47.5754","-122.305"
"445000","3","2.25","1800","11200","1","0","0","3","8","1270","530","1979","0","47.7072","-122.164"
"375000","3","1.75","1440","8775","1","0","0","3","7","1440","0","1973","0","47.7231","-122.17"
"440000","2","1","1190","3400","1","0","0","4","7","990","200","1917","0","47.5539","-122.268"
"555000","2","1.5","1780","4750","1","0","0","4","7","1080","700","1947","0","47.6859","-122.395"
"299900","3","2.5","2720","6014","2","0","0","3","7","2720","0","2002","0","47.3344","-122.174"
"546000","3","3","1530","9999","1","0","0","4","7","1150","380","1983","0","47.6869","-122.186"
"606000","4","2.5","2110","13850","2","0","0","3","9","2110","0","1987","0","47.5497","-122.077"
"310000","4","2.5","3140","22100","1","0","0","4","8","1820","1320","1960","0","47.319","-122.362"
"196900","3","1","1270","7500","1","0","0","3","6","1270","0","1954","0","47.4214","-122.316"
"485000","3","2","1420","4080","1.5","0","0","3","7","1420","0","1905","2013","47.6872","-122.349"
"998000","3","2.25","3370","11757","2","0","2","4","9","3370","0","1980","0","47.5573","-122.16"
"340000","5","2","1750","8220","1","0","0","3","7","1750","0","1956","0","47.7694","-122.321"
"799000","3","1.5","2210","6300","1.5","0","0","5","8","2210","0","1916","0","47.5892","-122.29"
"261590","2","1","760","6407","1","0","0","3","6","760","0","1943","0","47.4977","-122.259"
"825000","3","2.5","3760","5260","2","0","0","3","9","3230","530","2002","0","47.5489","-122.007"
"435000","4","2","2630","9663","1","0","1","4","8","1330","1300","1956","0","47.4841","-122.19"
"1600000","3","4.25","2820","7200","2","0","0","4","10","2460","360","1930","0","47.6298","-122.29"
"312000","4","2.5","1830","5175","2","0","0","3","7","1830","0","2003","0","47.3565","-122.016"
"716000","3","3","1660","1849","3","0","0","3","9","1660","0","2013","0","47.6649","-122.353"
"435000","3","2.5","3380","7074","2","0","0","3","8","2200","1180","1999","0","47.7462","-121.978"
"375000","3","2.25","1540","1561","3","0","0","3","8","1540","0","2010","0","47.6991","-122.346"
"1280000","4","2.5","3560","15450","1","0","1","5","8","2060","1500","1977","0","47.5657","-122.23"
"752500","5","2.75","2720","4680","1.5","0","0","4","8","1710","1010","1913","0","47.6612","-122.363"
"514000","3","2.25","2260","54014","1","0","0","3","7","1450","810","1962","0","47.7657","-122.131"
"420000","3","1.75","1140","8558","1","0","0","4","7","1140","0","1982","0","47.7027","-122.198"
"200000","4","1.5","1780","8000","2","0","0","4","6","1080","700","1900","1996","47.3124","-122.003"
"305950","4","2.5","2007","4968","2","0","0","3","9","2007","0","2009","0","47.3301","-122.191"
"200000","3","1","1050","5000","1","0","0","4","6","1050","0","1967","0","47.4923","-122.165"
"380000","3","1.5","1520","4288","1","0","0","3","7","1020","500","1949","0","47.5284","-122.387"
"268000","4","3","1840","7510","2","0","0","5","8","1840","0","1988","2013","47.2595","-122.218"
"1290000","4","3.5","3440","3800","3","0","0","3","9","3440","0","2014","0","47.6408","-122.307"
"490000","3","1","960","5750","1","0","0","3","7","960","0","1951","0","47.5689","-122.393"
"480000","5","3","2240","15435","1","0","1","5","7","1390","850","1952","0","47.7426","-122.288"
"415000","3","1.75","2650","7500","1.5","0","0","4","7","1590","1060","1962","0","47.7716","-122.317"
"642000","3","1","1040","4480","1","0","0","3","7","870","170","1924","0","47.6461","-122.356"
"455000","4","1.5","1880","11400","1","0","0","3","7","1280","600","1955","0","47.7718","-122.381"
"524000","2","1","1120","2000","1.5","0","0","3","7","1120","0","1910","0","47.6454","-122.354"
"165000","3","1","1200","13100","1","0","0","3","6","1200","0","1943","0","47.475","-122.258"
"649000","4","2","2240","11040","1","0","0","5","8","1120","1120","1961","0","47.693","-122.168"
"675000","4","3.5","3190","6875","2","0","2","3","8","2120","1070","1999","0","47.7082","-122.221"
"749700","3","1.75","2280","77972","1","0","0","3","8","1460","820","1977","0","47.4804","-122.151"
"490000","2","1","1420","4305","1","0","0","4","7","920","500","1941","0","47.6864","-122.311"
"850000","4","2.75","3320","5559","2","0","0","3","9","3320","0","2012","0","47.5607","-122.031"
"534000","4","1.75","2040","2750","1.5","0","0","4","6","1260","780","1926","0","47.6698","-122.3"
"367500","3","1","1270","8792","1","0","0","5","7","1270","0","1969","0","47.5351","-122.174"
"484950","3","2.25","1590","926","3","0","0","3","8","1590","0","2014","0","47.5402","-122.387"
"630000","5","3.5","4060","8309","2","0","0","3","9","2960","1100","2001","0","47.757","-122.228"
"799950","3","2.25","1860","1386","3","0","0","3","9","1860","0","2014","0","47.6368","-122.279"
"499900","3","2.5","2100","5112","2","0","0","3","8","2100","0","1999","0","47.5338","-121.867"
"306000","3","2.5","2588","5702","2","0","0","3","8","2588","0","2008","0","47.3453","-122.151"
"388000","4","2.5","2440","7155","2","0","0","3","8","2440","0","1993","0","47.4501","-122.126"
"725000","4","2","2110","4140","2","0","0","3","9","1710","400","1925","2003","47.5836","-122.387"
"560000","4","3","3080","9601","2","0","1","3","10","3080","0","1990","0","47.334","-122.332"
"840000","3","3","3570","6250","2","0","2","3","10","2710","860","1985","0","47.5624","-122.399"
"559500","3","2.25","2150","9250","2","0","0","3","8","2150","0","1984","0","47.7179","-122.113"
"303500","4","2.5","1920","7345","2","0","0","3","8","1920","0","1992","0","47.3526","-122.055"
"665000","3","1","1260","24550","1.5","0","2","4","7","1260","0","1937","0","47.5442","-122.396"
"1330000","4","4","4420","16526","2","0","0","3","11","4420","0","2013","0","47.5914","-122.027"
"535000","4","1.5","1580","5000","1.5","0","0","3","7","1390","190","1945","0","47.6735","-122.393"
"525000","5","3.5","3450","19080","2","0","3","3","9","3450","0","2001","0","47.2123","-122.005"
"343000","3","1","1120","7250","1","0","0","4","7","1120","0","1972","0","47.7143","-122.211"
"309950","3","1.5","1200","15606","1","0","0","3","7","1200","0","1985","0","47.4752","-121.755"
"825000","2","1","1150","12775","1","1","4","4","6","1150","0","1908","0","47.502","-122.222"
"675000","4","3","2690","28300","1","0","0","3","8","2690","0","1954","1999","47.4458","-122.343"
"410000","3","1.75","1660","5987","1","0","0","3","7","960","700","1982","0","47.5107","-122.381"
"590000","5","3","3480","6625","2","0","0","3","8","3480","0","2012","0","47.4815","-122.153"
"600000","3","1.75","1580","7416","1","0","0","3","7","1150","430","1967","0","47.6056","-122.173"
"128000","3","1","910","11117","1","0","0","3","7","910","0","1955","0","47.3432","-122.309"
"234300","3","1","1140","9779","1","0","0","3","7","1140","0","1963","0","47.424","-122.201"
"1110000","4","1.5","2740","4000","2","0","0","5","9","1930","810","1905","0","47.6343","-122.352"
"366000","2","1","1210","3090","1","0","0","3","6","860","350","1926","0","47.5532","-122.277"
"375000","3","1.75","1160","22470","1","0","0","4","7","1160","0","1976","0","47.7595","-122.23"
"315000","3","2.5","1260","2767","2","0","0","3","8","1260","0","1999","0","47.4914","-122.155"
"1310000","4","2.25","3750","5000","2","0","0","5","8","2440","1310","1924","0","47.6747","-122.303"
"490000","5","3.5","4460","2975","3","0","2","3","10","3280","1180","2015","0","47.6313","-122.37"
"474900","3","1","1630","8308","1.5","0","0","3","7","1630","0","1948","0","47.5075","-122.378"
"762500","4","2.75","2610","8760","1","0","0","4","8","1760","850","1978","0","47.5875","-122.229"
"505000","3","1","1100","5400","1.5","0","0","3","7","1100","0","1908","0","47.6604","-122.396"
"248000","3","1.75","1840","19501","1","0","0","4","8","1270","570","1972","0","47.3364","-122.318"
"311600","3","2.25","1358","1196","3","0","0","3","7","1358","0","2007","0","47.7052","-122.346"
"780000","6","4","3300","5720","1","0","0","3","8","1960","1340","1963","0","47.676","-122.309"
"315000","2","1","860","8308","1","0","0","3","7","860","0","1948","0","47.508","-122.378"
"208400","2","2.5","1570","1268","3","0","0","3","7","1570","0","2007","0","47.534","-122.365"
"475000","4","2.25","2110","7560","2","0","0","4","8","2110","0","1974","0","47.7331","-122.183"
"429592","2","2.75","1992","10946","1.5","1","4","5","6","1288","704","1903","0","47.3551","-122.475"
"480000","5","2","1760","21562","1","0","1","3","8","1560","200","1959","0","47.7597","-122.263"
"685000","4","2","2340","6000","1","0","0","5","8","1270","1070","1953","0","47.6495","-122.401"
"650000","3","2.5","1910","4363","2","0","0","3","9","1910","0","2006","0","47.5482","-121.996"
"800000","4","2.5","3691","11088","2","0","1","3","8","3691","0","2013","0","47.6122","-122.059"
"538000","4","1.75","1880","7953","1","0","0","4","7","1880","0","1965","0","47.5838","-122.123"
